Address,Alcohol,Ambience,Area,Best Nights,Bike Parking,Good For Dancing,Good for Groups,Happy Hour,Has Pool Table,Has TV,Music,Name,Noise Level,Outdoor Seating,Parking,Price_Level,Price_Range,Rating,Reviews,Smoking,Takes Reservations,Waiter Service,Waiter_Service,Wi-Fi,index
"1400 Porter St Detroit, MI 48216",Beer & Wine Only,"Hipster, Casual",Corktown,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,,Batch Brewing Company,Average,Yes,"Street, Private Lot",$$,11-30,4.5,250,No,No,,No,Free,0.0
"624 Brush St Detroit, MI 48226",Full Bar,Divey,"Downtown Detroit, Bricktown","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Jacobyâ€™s German Biergarten,Average,No,"Street, Private Lot",$$,11-30,4.0,222,No,Yes,,Yes,Free,0.0
"1428 Gratiot Detroit, MI 48207",Full Bar,,"Downtown Detroit, Bricktown",,Yes,,Yes,,,No,,Antietam,Average,Yes,"Street, Private Lot",$$$,31-60,4.0,240,,Yes,,Yes,Free,0.0
"70 W Alexandrine Detroit, MI 48201",No,Casual,Midtown,,Yes,,Yes,,,No,,Dangerously Delicious Pies,Average,No,"Garage, Street",$,Under 10,4.5,196,,No,,No,Free,0.0
"4476 2nd Ave Detroit, MI 48201",Full Bar,"Divey, Hipster","Midtown, Cass Corridor","Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,No,Juke Box,The Bronx Bar,Loud,Yes,Street,$,Under 10,4.0,213,Yes,No,,No,No,0.0
"4216 Woodward Ave Detroit, MI 48201",Full Bar,"Hipster, Casual",Midtown,,No,,Yes,,,No,,Rock City Eatery,Average,No,Street,$$,11-30,4.0,231,,Yes,,Yes,Free,0.0
"5169 Trumbull St Detroit, MI 48218",Full Bar,Hipster,"Wayne State, Woodbridge","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Juke Box,Woodbridge Pub,Average,Yes,Street,$$,Moderate,3.5,186,Yes,No,,,Free,0.0
"225 Gratiot Ave Detroit, MI 48226",Full Bar,"Hipster, Trendy",Downtown Detroit,"Wed, Fri, Sat",Yes,No,Yes,No,No,No,Background,Standby,Loud,Yes,"Garage, Validated",$$,11-30,4.5,199,No,No,,Yes,No,0.0
"2520 Michigan Ave Detroit, MI 48216",Full Bar,Hipster,Downtown Detroit,,Yes,,Yes,,,No,,Katoi,Average,Yes,"Garage, Street",$$,11-30,4.5,206,,No,,Yes,Free,0.0
"731 McFerrin Ave Nashville, TN 37206",Beer & Wine Only,"Hipster, Casual",Greenwood,,Yes,,Yes,,,No,,The Pharmacy,Average,Yes,Street,$$,11-30,4.0,1641,,No,,Yes,Free,0.0
"150 3rd Ave S Ste 110 Nashville, TN 37201",Full Bar,Trendy,"Sobro, Downtown",,Yes,,Yes,,,Yes,,The Southern Steak & Oyster,Average,Yes,"Valet, Garage, Validated",$$,11-30,4.0,1429,,Yes,,Yes,No,0.0
"500 Church St Nashville, TN 37219",Full Bar,Casual,Downtown,,Yes,,Yes,,,Yes,,Puckettâ€™s Grocery & Restaurant,Average,No,"Valet, Garage, Street",$$,11-30,4.0,1397,,Yes,,Yes,Free,0.0
"316 11th Ave S Nashville, TN 37203",Beer & Wine Only,Casual,"The Gulch, Downtown",,Yes,,Yes,,,No,,Biscuit Love,Average,Yes,"Garage, Street",$$,11-30,4.5,1441,,No,,No,Free,0.0
"37 Rutledge St Nashville, TN 37210",Full Bar,Trendy,Downtown,"Wed, Sat, Sun",Yes,No,Yes,No,No,No,Background,Husk,Average,Yes,Private Lot,$$$,31-60,4.0,839,No,Yes,,Yes,No,0.0
"1711 Division St Nashville, TN 37203",Full Bar,Classy,"Midtown, Music Row","Thu, Fri, Sat",No,No,No,No,No,No,Background,The Patterson House,Average,No,Street,$$,11-30,4.5,793,No,No,,Yes,No,0.0
"33 Peabody St Nashville, TN 37210",Full Bar,"Hipster, Trendy",Downtown,"Thu, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Pinewood Social,Average,Yes,Private Lot,$$,11-30,4.0,821,No,Yes,,Yes,Free,0.0
"1904 Broadway Nashville, TN 37203",Full Bar,Trendy,"Midtown, Music Row","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Tavern,Loud,Yes,Valet,$$,11-30,4.0,745,Outdoor Area / Patio Only,No,,Yes,No,0.0
"101 Broadway Nashville, TN 37201",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,Yes,Yes,No,No,Yes,Live,Acme Feed & Seed,Loud,Yes,Street,$$,11-30,4.0,784,No,No,,No,Free,0.0
"1012 Woodland St Nashville, TN 37206",Beer & Wine Only,Casual,East End,"Mon, Wed, Sun",Yes,No,Yes,Yes,No,Yes,,Five Points Pizza,Average,No,"Street, Private Lot",$$,11-30,4.5,631,No,No,,Yes,No,0.0
"113 2nd Ave N Nashville, TN 37201",Beer & Wine Only,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Live,The Stillery,Average,No,,$$,11-30,4.5,728,No,Yes,,Yes,No,0.0
"2506 12th Ave S Nashville, TN 37204",Full Bar,Trendy,12 South,,Yes,,Yes,,,Yes,,Urban Grub,Average,Yes,"Valet, Street",$$,11-30,4.0,661,,Yes,,Yes,Free,0.0
"118 12th Ave S Nashville, TN 37203",Full Bar,Trendy,"The Gulch, Downtown","Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Whiskey Kitchen,Loud,Yes,Private Lot,$$,11-30,3.5,617,Outdoor Area / Patio Only,No,,Yes,No,0.0
"110 Lyle Ave Nashville, TN 37203",Full Bar,Casual,"Midtown, Music Row","Thu, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,The Row Kitchen & Pub,Average,Yes,Private Lot,$$,11-30,4.0,662,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"422 Broadway Nashville, TN 37203",Full Bar,Divey,Downtown,"Thu, Fri, Sat",No,Yes,Yes,Yes,No,Yes,Live,Tootsieâ€™s Orchid Lounge,Very Loud,Yes,Street,$$,Moderate,3.5,550,No,No,,,Free,0.0
"1222 4th Ave N Nashville, TN 37208",Full Bar,"Hipster, Trendy",Germantown,,Yes,,Yes,,,No,,City House,Average,Yes,Street,$$,11-30,4.0,508,,Yes,,Yes,No,0.0
"416 Broadway Ste B Nashville, TN 37203",Full Bar,Divey,Downtown,"Thu, Fri, Sat",No,Yes,Yes,No,No,No,Live,Robertâ€™s Western World,Loud,No,Street,$,Under 10,4.5,496,No,No,,Yes,No,0.0
"429 Broadway Nashville, TN 37203",Full Bar,Casual,"Sobro, Downtown","Thu, Sat, Sun",No,Yes,Yes,Yes,,Yes,Live,Rippyâ€™s,Very Loud,No,Street,$$,11-30,3.0,533,Yes,No,,Yes,No,0.0
"700 Taylor St Nashville, TN 37208",Full Bar,"Hipster, Trendy",Germantown,,Yes,,Yes,,,No,,Rolf and Daughters,Average,Yes,Street,$$$,31-60,4.5,485,,Yes,,Yes,Free,0.0
"935 W Eastland Ave Nashville, TN 37206",Full Bar,Trendy,Greenwood,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Holland House Bar & Refuge,Average,Yes,"Street, Private Lot",$$,11-30,4.0,408,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"1200 5th Ave N Nashville, TN 37208",Full Bar,Classy,Germantown,,Yes,,Yes,,,No,,Germantown Cafe,Average,No,"Valet, Street, Private Lot",$$,11-30,4.0,414,,Yes,,Yes,Free,0.0
"1121 5th Ave N Nashville, TN 37208",Full Bar,Trendy,Germantown,,Yes,,Yes,,,No,,Silo,Average,Yes,"Street, Private Lot",$$,11-30,4.0,407,,Yes,,Yes,No,0.0
"201 3rd Ave S Nashville, TN 37201",Full Bar,Trendy,"Sobro, Downtown",,Yes,,Yes,,,Yes,,Bakersfield Nashville,Loud,No,,$$,11-30,4.5,465,,No,,Yes,No,0.0
"111 10th Ave S Ste 310 Nashville, TN 37246",Full Bar,Casual,Downtown,"Mon, Fri, Sat",Yes,No,Yes,Yes,,Yes,,Flying Saucer,Loud,No,"Street, Private Lot",$$,11-30,4.0,374,No,No,,Yes,Free,0.0
"2526 12th Ave S Nashville, TN 37204",Full Bar,"Casual, Trendy",12 South,"Wed, Sat, Sun",Yes,No,Yes,Yes,No,No,Background,Bartaco,Loud,Yes,Street,$$,11-30,4.5,455,No,No,,Yes,Free,0.0
"2810 Elm Hill Pike Nashville, TN 37214",Full Bar,Casual,Donelson,"Wed, Thu, Sat",No,No,Yes,Yes,No,Yes,,Darfons Restaurant & Lounge,Average,No,Private Lot,$$,11-30,4.0,409,No,Yes,,Yes,,0.0
"420 11th Ave S Nashville, TN 37203",Full Bar,Casual,"The Gulch, Downtown","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Burger Republic,Average,Yes,"Garage, Street",$$,11-30,4.0,402,No,No,,Yes,Free,0.0
"2740 Old Lebanon Rd Nashville, TN 37214",Full Bar,Casual,Donelson,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Live,McNamaras,Average,No,Private Lot,$$,11-30,4.5,395,No,Yes,,Yes,Free,0.0
"719 8th Ave S Nashville, TN 37203",Full Bar,Casual,"The Gulch, Downtown","Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Party Fowl,Average,Yes,Valet,$$,11-30,4.0,419,No,Yes,,Yes,Free,0.0
"1900 Eastland Ave Ste 105 Nashville, TN 37206",Full Bar,Trendy,Lockeland Springs,"Mon, Wed, Sat",Yes,No,Yes,Yes,No,No,Background,Two Ten Jack,Average,Yes,Private Lot,$$,11-30,4.0,374,No,Yes,,Yes,Free,0.0
"2400 12th Ave S Nashville, TN 37204",Full Bar,Casual,12 South,"Tue, Fri, Sun",Yes,No,Yes,Yes,No,Yes,Background,Mafiaozaâ€™s - Nashville,Average,Yes,"Street, Private Lot",$$,11-30,3.5,344,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"1416 4th Ave N Nashville, TN 37208",Full Bar,"Hipster, Casual, Trendy",Germantown,,Yes,,Yes,,,No,,Butchertown Hall,Loud,Yes,"Street, Private Lot",$$,11-30,3.5,378,,Yes,,Yes,Free,0.0
"329 Broadway Nashville, TN 37201",Full Bar,Casual,Downtown,"Thu, Fri, Sat",No,Yes,Yes,Yes,No,Yes,Live,Honky Tonk Central,Loud,No,,$$,11-30,3.5,345,Yes,No,,Yes,No,0.0
"1411 5th Ave N Nashville, TN 37208",Full Bar,Trendy,Germantown,,Yes,,Yes,,,Yes,,5th & Taylor,Average,Yes,Valet,$$$,31-60,4.5,405,,Yes,,Yes,No,0.0
"1120 Mcgavock St Nashville, TN 37203",Full Bar,Trendy,"The Gulch, Downtown","Wed, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Saint Anejo,Loud,Yes,Valet,$$,11-30,4.0,349,No,Yes,,Yes,Free,0.0
"120 2nd Ave N Nashville, TN 37201",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,Yes,Yes,Yes,Yes,Yes,Live,Wildhorse Saloon,Loud,No,"Garage, Street",$$,11-30,3.5,323,No,No,,Yes,Free,0.0
"1520 Woodland St Nashville, TN 37206",Full Bar,Trendy,Lockeland Springs,,Yes,,Yes,,,No,,Lockeland Table,Average,Yes,Street,$$,11-30,4.0,324,,Yes,,Yes,No,0.0
"1711 Division St Nashville, TN 37203",Full Bar,Upscale,"Midtown, Music Row",,Yes,,No,,,No,,The Catbird Seat,Average,No,Valet,$$$$,Above 61,4.5,267,,Yes,,Yes,No,0.0
"2535 8th Ave S Ste 107 Nashville, TN 37204",Full Bar,Casual,Melrose,"Tue, Thu, Fri",Yes,No,Yes,Yes,No,Yes,,M.L.Rose Craft Beer & Burgers - Melrose,Loud,Yes,"Garage, Private Lot",$$,11-30,3.5,282,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1910 Belcourt Ave Nashville, TN 37212",Full Bar,Trendy,Hillsboro West End,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Cabana,Average,Yes,Street,$$,11-30,3.5,258,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"52 S 2nd St Memphis, TN 38103",Beer & Wine Only,Casual,Downtown,,Yes,,Yes,,,Yes,,Charlie Vergos Rendezvous,Average,No,"Garage, Street",$$,11-30,3.5,1478,,No,,Yes,No,0.0
"147 E Butler Ave Downtown Memphis, TN 38103",,Casual,Downtown,,Yes,,Yes,,,Yes,,Central BBQ,Average,Yes,Street,$$,11-30,4.0,818,,No,,No,No,0.0
"138 Beale St Memphis, TN 38103",Full Bar,Casual,Downtown,,No,,Yes,,,Yes,,Blues City Cafe,Average,No,Street,$$,11-30,4.0,768,,No,,Yes,No,0.0
"39 S Main St Memphis, TN 38103",Full Bar,Classy,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,,Yes,Background,Flight Restaurant & Wine Bar,Average,Yes,Valet,$$$,31-60,4.5,596,No,Yes,,Yes,No,0.0
"3519 Walker Ave Memphis, TN 38111",No,Casual,Normal Station,,Yes,,Yes,,,No,,Brother Juniperâ€™s,Average,Yes,"Street, Private Lot",$$,11-30,4.5,485,,No,,Yes,No,0.0
"143 Beale St Memphis, TN 38103",Full Bar,Touristy,Downtown,"Fri, Sat, Sun",No,Yes,Yes,Yes,,Yes,Live,B.B Kingâ€™s Blues Club,Loud,Yes,Street,$$,11-30,4.0,444,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"2115 Madison Ave Memphis, TN 38104",Full Bar,Hipster,Midtown,,Yes,,Yes,,,Yes,,Babalu Tapas & Tacos,Average,Yes,"Garage, Street",$$,11-30,4.0,434,,No,,Yes,Free,0.0
"145 S Main St Memphis, TN 38103",Full Bar,Classy,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,The Majestic Grille,Average,Yes,"Garage, Street, Validated",$$,11-30,4.0,404,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"707 W Brookhaven Cir Memphis, TN 38117",Full Bar,Trendy,Brennan,,Yes,,Yes,,,Yes,,Hog & Hominy,Loud,Yes,"Valet, Street, Private Lot",$$,11-30,4.0,384,,Yes,,Yes,Free,0.0
"2120 Madison Ave Memphis, TN 38104",Full Bar,Casual,Midtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Boscos Restaurant & Brewing Company,Average,Yes,,$$,11-30,3.5,262,No,Yes,,Yes,Free,0.0
"87 S 2nd St Memphis, TN 38103",Full Bar,Casual,Downtown,"Wed, Fri, Sat",No,No,Yes,Yes,No,Yes,,Kooky Canuck,Average,No,Street,$$,11-30,4.0,294,No,Yes,,Yes,Free,0.0
"130 Peabody Pl Memphis, TN 38103",Full Bar,Casual,Downtown,"Mon, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,,Flying Saucer Draught Emporium,Average,Yes,"Garage, Street",$$,11-30,4.0,247,No,No,,Yes,Free,0.0
"120 Monroe Ave Memphis, TN 38103",Full Bar,Intimate,Downtown,,Yes,No,Yes,No,No,Yes,,McEwenâ€™s Memphis,Average,No,Valet,$$$,31-60,4.5,268,No,Yes,,Yes,No,0.0
"966 S Cooper St Memphis, TN 38104",Full Bar,Trendy,Cooper-Young,,Yes,,Yes,,,No,,The Beauty Shop Restaurant,Average,Yes,Street,$$,11-30,4.0,268,,Yes,,Yes,No,0.0
"100 S Main St Ste 101 Memphis, TN 38103",Beer & Wine Only,Casual,Downtown,Fri,Yes,No,Yes,No,No,Yes,,Aldoâ€™s Pizza Pies,Average,Yes,"Garage, Street",$$,11-30,4.0,269,No,No,,Yes,Free,0.0
"361 S Main St Memphis, TN 38103",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,South of Beale,Average,Yes,"Street, Private Lot",$$,11-30,4.0,268,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"2126 Madison Ave Memphis, TN 38104",Full Bar,Trendy,Midtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Local On The Square,Average,Yes,Street,$$,11-30,3.0,225,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"95 S Main St Memphis, TN 38103",Full Bar,Casual,Downtown,,Yes,,Yes,,,Yes,,Local Gastropub,Average,Yes,Street,$$,11-30,3.5,222,,Yes,,Yes,Free,0.0
"83 S 2nd St Memphis, TN 38103",Full Bar,Trendy,Downtown,,Yes,,Yes,,,Yes,,Automatic Slimâ€™s,Average,Yes,Street,$$,11-30,3.5,219,,Yes,,Yes,Free,0.0
"183 Beale St Memphis, TN 38103",Full Bar,Touristy,Downtown,"Thu, Fri, Sat",Yes,Yes,Yes,Yes,No,Yes,Live,Silky Oâ€™Sullivanâ€™s,Very Loud,Yes,Street,$$,11-30,3.5,211,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"4381 Elvis Presley Blvd Memphis, TN 38116",Full Bar,Casual,Whitehaven,,Yes,,Yes,,,Yes,,Marloweâ€™s Ribs & Restaurant,Average,No,Private Lot,$$,11-30,4.0,236,,Yes,,Yes,No,0.0
"73 Monroe Ave Memphis, TN 38103",Full Bar,Casual,Downtown,,Yes,,Yes,,,Yes,,Bardog Tavern,Loud,No,Street,$$,11-30,4.0,207,,No,,Yes,Free,0.0
"2117 Peabody Ave Memphis, TN 38104",Full Bar,"Hipster, Casual",Midtown,"Mon, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,The Slider Inn,Average,Yes,Street,$$,11-30,3.5,202,Yes,No,,Yes,Free,0.0
"1762 Lamar Ave Memphis, TN 38114",No,Divey,Med District,,No,,Yes,,,No,,Payneâ€™s Bar-B-Que,Average,No,Private Lot,$,Under 10,4.5,192,,No,,No,No,0.0
"2119 Young Ave Memphis, TN 38104",Full Bar,Casual,Cooper-Young,"Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,Yes,Live,Young Avenue Deli,Loud,Yes,"Street, Private Lot",$$,11-30,3.5,194,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"77 S 2nd St Memphis, TN 38103",Full Bar,Casual,Downtown,,Yes,,Yes,,,Yes,,Hueyâ€™s Downtown,Average,No,Street,$$,11-30,4.0,202,,No,,Yes,No,0.0
"2144 Monroe Ave Memphis, TN 38104",Full Bar,Casual,Midtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,The Second Line,Average,Yes,"Valet, Garage, Street",$$,11-30,4.0,184,Outdoor Area / Patio Only,No,,Yes,No,0.0
"679 Adams Ave Memphis, TN 38105",Full Bar,Trendy,Downtown,"Thu, Fri, Sat",No,No,Yes,No,No,No,Live,Mollie Fontaine Lounge,Average,Yes,Street,$$,11-30,4.5,158,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"531 S Main St Memphis, TN 38103",Full Bar,Divey,Downtown,"Thu, Fri, Sat",Yes,Yes,Yes,Yes,Yes,Yes,Juke Box,Earnestine & Hazelâ€™s Bar & Grill,Average,No,Street,$,Under 10,4.5,156,Yes,No,,No,No,0.0
"145 Beale St Memphis, TN 38103",Full Bar,Romantic,Downtown,,No,,Yes,,,No,,Itta Bena,Average,No,,$$$,31-60,4.0,179,,Yes,,Yes,No,0.0
"1239 Ridgeway Rd Memphis, TN 38119",Full Bar,Classy,Downtown,,No,No,Yes,Yes,Yes,Yes,,Amerigo Italian Restaurant,Average,No,Private Lot,$$,11-30,4.0,166,No,Yes,,Yes,Free,0.0
"2119 Madison Ave Memphis, TN 38104",Full Bar,,Midtown,"Fri, Sat, Sun",Yes,Yes,Yes,Yes,,Yes,Live,Lafayetteâ€™s Music Room,Loud,Yes,"Garage, Street",$$,11-30,4.0,172,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"182 Beale St Memphis, TN 38103",Full Bar,Divey,Downtown,"Thu, Fri, Sat",No,Yes,Yes,Yes,Yes,Yes,Live,Rum Boogie Cafe,Loud,Yes,Street,$$,11-30,3.5,159,Yes,No,,Yes,No,0.0
"940 S Cooper St Memphis, TN 38104",Full Bar,Trendy,Cooper-Young,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Alchemy,Average,Yes,"Valet, Street, Private Lot",$$,11-30,3.5,159,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"2125 Madison Ave Memphis, TN 38104",Full Bar,Trendy,Midtown,"Tue, Wed, Fri",Yes,No,Yes,Yes,No,Yes,,Bar Louie,Average,Yes,Street,$$,11-30,2.5,179,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"2094 Madison Ave Memphis, TN 38104",Full Bar,Casual,Midtown,"Wed, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Bayou Bar & Grill,Average,Yes,Private Lot,$$,11-30,3.5,161,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"6085 Poplar Ave Memphis, TN 38119",Full Bar,Classy,Midtown,"Wed, Thu, Fri",No,No,Yes,Yes,,Yes,Live,Seasons 52,Average,No,"Valet, Garage",$$,11-30,4.0,170,No,Yes,,Yes,Free,0.0
"688 S Mendenhall Rd Memphis, TN 38117",Full Bar,Casual,Eastgate,,Yes,,Yes,,,Yes,,Half Shell,Average,No,Private Lot,$$,11-30,4.0,161,,Yes,,Yes,No,0.0
"496 N Watkins St Memphis, TN 38104",Full Bar,,Evergreen,"Tue, Wed, Fri",Yes,No,Yes,Yes,No,Yes,,Mardi Gras Memphis,Average,Yes,Private Lot,$$,11-30,4.5,180,No,No,,Yes,No,0.0
"2149 Young Ave Memphis, TN 38104",Full Bar,Casual,Cooper-Young,,Yes,,Yes,,,Yes,,Mulan Bistro,Average,Yes,"Street, Private Lot",$$,11-30,3.5,142,,Yes,,Yes,Free,0.0
"212 SW Stark St Portland, OR 97204",Full Bar,Casual,"Southwest Portland, Downtown","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Motherâ€™s Bistro & Bar,Average,Yes,Street,$$,11-30,4.0,2925,No,Yes,,Yes,Free,0.0
"210 NW 11th Ave Portland, OR 97209",Beer & Wine Only,Casual,Pearl District,"Fri, Sat, Sun",Yes,No,Yes,No,No,Yes,,Deschutes Brewery Portland Public House,Loud,Yes,Street,$$,11-30,4.0,2046,No,No,,Yes,Free,0.0
"580 SW 12th Ave Portland, OR 97205",Full Bar,Trendy,"Southwest Portland, Downtown","Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,Background,Tasty n Alder,Average,No,Street,$$,11-30,4.5,2081,No,No,,Yes,No,0.0
"835 SW 2nd Ave Portland, OR 97204",Full Bar,Casual,"Southwest Portland, Downtown","Wed, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,LÃºc LÃ¡c,Loud,No,Street,$$,11-30,4.0,1603,No,No,,No,No,0.0
"8115 SE Stark St Portland, OR 97215",Full Bar,Casual,"Montavilla, Southeast Portland","Mon, Tue, Fri",Yes,No,Yes,Yes,No,No,Background,The Observatory,Average,Yes,Street,$$,11-30,4.5,1258,No,No,,Yes,No,0.0
"1014 SW Stark St Portland, OR 97205",Full Bar,Hipster,"Southwest Portland, Downtown","Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Clyde Common,Average,No,Street,$$,11-30,3.5,1080,No,Yes,,Yes,No,0.0
"511 NW Couch St Portland, OR 97209",Full Bar,"Hipster, Casual",Old Town - Chinatown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,,Ground Kontrol Classic Arcade,Loud,No,Street,$,Inexpensive,4.0,1014,No,No,,,No,0.0
"5736 NE 33rd Ave. Portland, OR 97211",Full Bar,Casual,"Northeast Portland, Concordia","Thu, Fri, Sat",Yes,No,Yes,Yes,Yes,No,Live,McMenamins Kennedy School,Average,Yes,Private Lot,$$,Moderate,4.0,1064,Yes,Yes,,,Free,0.0
"609 SE Ankeny St Ste C Portland, OR 97214",Beer & Wine Only,Casual,"Central Eastside, Industrial District, Lower Burnside, Southeast Portland, Buckman",,Yes,No,Yes,,,No,,Nongâ€™s Khao Man Gai,Average,Yes,Street,$,Under 10,4.5,842,,No,,No,No,0.0
"830 E Burnside St Portland, OR 97214",Full Bar,Hipster,"Central Eastside, Lower Burnside, Southeast Portland, Buckman","Thu, Fri, Sat",Yes,Yes,Yes,Yes,No,No,Live,Doug Fir Lounge,Average,Yes,Street,$$,11-30,3.5,836,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"214 SW Broadway Portland, OR 97205",Full Bar,Trendy,"Southwest Portland, Downtown","Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,DJ,Saucebox,Average,Yes,Street,$$,11-30,3.5,720,No,Yes,,Yes,No,0.0
"723 SW Salmon St Portland, OR 97205",Full Bar,Casual,"Southwest Portland, Downtown","Fri, Sat, Sun",Yes,No,Yes,No,No,No,Background,The Picnic House,Average,No,Street,$$,11-30,4.0,665,No,Yes,,Yes,Free,0.0
"1011 NE Alberta St Portland, OR 97211",Full Bar,Hipster,"Northeast Portland, King","Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,,The Bye and Bye,Average,Yes,Street,$,Under 10,4.0,618,Outdoor Area / Patio Only,Yes,,No,Free,0.0
"213 SW Broadway Portland, OR 97205",Beer & Wine Only,Casual,Downtown,"Mon, Fri, Sat",Yes,No,Yes,No,No,No,Background,Baileyâ€™s Taproom,Average,Yes,,$,Inexpensive,4.5,551,No,No,,,Free,0.0
"1015 NW Everett St Portland, OR 97209",Full Bar,Trendy,Pearl District,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Teardrop Cocktail Lounge,Average,Yes,Street,$$,Moderate,4.5,553,No,No,,,No,0.0
"1800 E Burnside St Portland, OR 97214",Full Bar,Casual,Buckman,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Live,Eastburn,Average,Yes,Street,$$,11-30,4.0,550,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"533 SE Grand Ave Portland, OR 97214",Full Bar,,"Central Eastside, Industrial District, Southeast Portland, Buckman","Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Juke Box,Slow Bar,Average,Yes,Street,$$,11-30,4.0,474,No,No,,Yes,No,0.0
"1124 SW Alder St Portland, OR 97205",Full Bar,"Classy, Upscale","Southwest Portland, Downtown","Tue, Wed, Thu",Yes,No,Yes,No,No,No,Background,Multnomah Whiskey Library,Average,No,Street,$$$,Pricey,4.0,473,No,Yes,,,No,0.0
"5008 SE Hawthorne Blvd Portland, OR 97215",Full Bar,"Intimate, Romantic","Southeast Portland, Mt. Tabor, Hawthorne","Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Background,Sapphire Hotel,Average,Yes,Street,$$,11-30,4.0,398,No,No,,Yes,No,0.0
"1411 NW Flanders St Portland, OR 97209",Beer & Wine Only,"Casual, Trendy",Pearl District,"Wed, Fri, Sat",Yes,No,Yes,No,No,Yes,,10 Barrel Brewing Co,Average,Yes,Street,$$,Moderate,4.0,409,No,No,,,No,0.0
"113 SW Naito Pkwy Portland, OR 97204",Full Bar,Classy,"Southwest Portland, Old Town - Chinatown","Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Lechon,Average,Yes,Street,$$,11-30,4.5,443,No,Yes,,Yes,Free,0.0
"1932 NE Broadway Portland, OR 97232",Full Bar,Hipster,"Northeast Portland, Sullivan's Gulch","Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,,Swift Lounge,Loud,Yes,Street,$$,Moderate,4.0,353,Outdoor Area / Patio Only,No,,,Free,0.0
"2338 NE Alberta St Portland, OR 97211",Full Bar,"Hipster, Casual","Northeast Portland, Concordia, Alberta Arts District","Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Cruzroom,Average,Yes,Street,$$,11-30,4.0,357,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
