Address,Alcohol,Ambience,Area,Best Nights,Bike Parking,Good For Dancing,Good for Groups,Happy Hour,Has Pool Table,Has TV,Music,Name,Noise Level,Outdoor Seating,Parking,Price_Level,Price_Range,Rating,Reviews,Smoking,Takes Reservations,Waiter Service,Waiter_Service,Wi-Fi,index
"2564 E Grant Rd Tucson, AZ 85716",Full Bar,Classy,Blenman-Elm,"Thu, Fri, Sat",No,No,Yes,Yes,No,No,Background,Kingfisher Bar & Grill,Average,No,Private Lot,$$,11-30,4.0,276,No,Yes,,Yes,No,0.0
"6440 N Campbell Ave Tucson, AZ 85718",Full Bar,Classy,Catalina Foothills,,No,,Yes,,,No,,Vivace,Average,Yes,Private Lot,$$$,31-60,4.0,295,,Yes,,Yes,No,0.0
"874 E University Blvd Tucson, AZ 85719",Full Bar,Casual,West University,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Live,Frog & Firkin,Loud,Yes,"Garage, Street, Private Lot",$$,11-30,3.5,274,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"100 S Avenida Del Convento Ste 150 Tucson, AZ 85745",Full Bar,Trendy,Menlo Park,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,,Agustin Kitchen,Average,Yes,"Street, Private Lot",$$,11-30,4.0,282,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"310 E Benson Hwy Tucson, AZ 85713",Full Bar,Casual,Menlo Park,,Yes,,Yes,,,Yes,,Silver Saddle Steakhouse,Average,No,Private Lot,$$,11-30,4.0,301,,Yes,,Yes,Free,0.0
"58 W Congress St Tucson, AZ 85701",Full Bar,Casual,Menlo Park,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Street Taco and Beer Co,Average,Yes,Garage,$,Under 10,4.0,285,No,No,,No,Free,0.0
"5870 E Broadway Blvd Ste 440 Tucson, AZ 85711",Full Bar,"Casual, Trendy",Menlo Park,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Yard House,Average,Yes,,$$,11-30,3.5,270,No,Yes,,Yes,Free,0.0
"220 E Broadway Blvd Tucson, AZ 85701",Full Bar,Casual,Menlo Park,"Fri, Sat, Sun",Yes,No,Yes,Yes,Yes,Yes,Background,Thunder Canyon Brewery,Average,No,Street,$$,11-30,4.0,246,No,No,,Yes,Free,0.0
"1 E Congress Ste 102 Tucson, AZ 85701",Full Bar,Casual,Menlo Park,,Yes,,Yes,,,No,,Nook,Average,Yes,Street,$$,11-30,4.0,256,,No,,Yes,No,0.0
"6360 N Campbell Ave Tucson, AZ 85718",Full Bar,"Classy, Upscale",Catalina Foothills,"Thu, Sat, Sun",No,No,Yes,Yes,,Yes,,Fleming’s Prime Steakhouse & Wine Bar,Average,No,Valet,$$$,31-60,4.5,247,No,Yes,,Yes,No,0.0
"403 N 6th Ave Ste 135 Tucson, AZ 85705",Beer & Wine Only,"Hipster, Casual",Catalina Foothills,"Thu, Fri, Sat",Yes,No,Yes,No,No,No,Live,Tap & Bottle,Average,No,Street,$$,Moderate,4.5,207,No,No,,,Free,0.0
"2985 E Skyline Dr Tucson, AZ 85718",Full Bar,Casual,Catalina Foothills,"Fri, Sat",Yes,No,Yes,Yes,,Yes,,Firebirds Wood Fired Grill,Average,Yes,Private Lot,$$,11-30,4.0,204,No,Yes,,Yes,Free,0.0
<br/,Full Bar,Casual,Casas Adobes,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Thunder Canyon Brewery,Average,Yes,Private Lot,$$,11-30,3.0,206,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"2033 E Speedway Blvd Ste 101 Tucson, AZ 85719",Full Bar,Casual,Blenman-Elm,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Trident Grill,Average,No,Private Lot,$$,11-30,4.0,211,No,No,,Yes,Free,0.0
"49 N Scott Ave Tucson, AZ 85701",Full Bar,Intimate,Blenman-Elm,"Thu, Fri, Sat",Yes,No,No,Yes,No,No,Background,Scott & Co,Average,No,"Garage, Street",$$,Moderate,4.5,171,Outdoor Area / Patio Only,No,,,Free,0.0
"4310 N Campbell Ave Tucson, AZ 85718",Full Bar,Upscale,Catalina Foothills,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Reforma Cocina Y Cantina,Average,Yes,"Valet, Private Lot",$$,11-30,4.0,198,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"4625 E Broadway Blvd Tucson, AZ 85711",Full Bar,,Poets Square,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Kon Tiki Restaurant & Lounge,Loud,No,Private Lot,$$,11-30,3.0,180,No,Yes,,Yes,No,0.0
"220 N 4th Ave Tucson, AZ 85705",Beer & Wine Only,Trendy,Poets Square,"Wed, Fri, Sat",Yes,No,Yes,Yes,,Yes,,Ermanos Craft Beer & Wine Bar,Average,Yes,Street,$$,11-30,4.0,192,No,Yes,,Yes,Free,0.0
"220 West Wetmore Tucson, AZ 85705",Full Bar,Casual,Poets Square,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Sir Veza’s Taco Garage,Average,Yes,Private Lot,$$,11-30,3.0,202,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"6960 E Sunrise Dr Ste 110 Tucson, AZ 85750",Full Bar,"Trendy, Classy",Catalina Foothills,Fri,Yes,No,Yes,Yes,No,Yes,,Commoner & Co.,Average,Yes,Private Lot,$$,11-30,4.5,215,No,Yes,,Yes,Free,0.0
"2735 W Anklam Rd Tucson, AZ 85745",Full Bar,Casual,Catalina Foothills,,Yes,No,Yes,Yes,,Yes,,Daisy Mae’s Steakhouse,Average,Yes,Private Lot,$$,11-30,4.0,188,,Yes,,Yes,No,0.0
"2789 E Shaw Ave Fresno, CA 93710",Full Bar,Casual,Catalina Foothills,"Tue, Wed, Fri",Yes,No,Yes,Yes,No,Yes,,Dog House Grill,Loud,Yes,Private Lot,$$,11-30,4.0,1338,Outdoor Area / Patio Only,No,,Yes,No,0.0
"8042 N Blackstone Ave Fresno, CA 93720",Full Bar,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,Westwoods BBQ & Spice,Loud,Yes,Private Lot,$$,11-30,3.5,760,,Yes,,Yes,Free,0.0
"7937 N Blackstone Ave Fresno, CA 93720",Full Bar,Casual,Catalina Foothills,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Pismo’s Coastal Grill,Average,Yes,Private Lot,$$,11-30,3.5,564,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"453 Pollasky Ste 109 Clovis, CA 93612",Beer & Wine Only,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,House of JuJu,Average,Yes,Street,$$,11-30,4.5,538,,No,,Yes,No,0.0
"90 El Rd Fresno, CA 93720",Full Bar,Trendy,Catalina Foothills,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Yard House,Loud,Yes,Private Lot,$$,11-30,3.5,504,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"7775 N Palm Ave Ste 106 Fresno, CA 93711",Full Bar,Casual,Catalina Foothills,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Eureka!,Average,Yes,"Street, Private Lot",$$,11-30,3.5,424,No,No,,Yes,No,0.0
"2257 W Shaw Ave Fresno, CA 93711",Full Bar,Trendy,Catalina Foothills,,Yes,,Yes,,,No,,The Annex Kitchen,Average,No,Private Lot,$$,11-30,4.5,437,,Yes,,Yes,No,0.0
"1520 E Champlain Dr Fresno, CA 93720",Full Bar,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,Yosemite Ranch,Average,No,Private Lot,$$,11-30,3.5,401,,Yes,,Yes,Free,0.0
"639 East Shaw Ave. Suite 139 Fresno, CA 93710",Full Bar,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,The Cheesecake Factory,Average,Yes,Private Lot,$$,11-30,3.5,378,,Yes,,Yes,No,0.0
"6825 N Willow Ave Ste 101 Fresno, CA 93710",Full Bar,Casual,Catalina Foothills,"Tue, Wed, Sat",Yes,No,Yes,Yes,No,Yes,,KuniSama,Average,Yes,,$$,11-30,4.0,367,No,Yes,,Yes,No,0.0
"4582 N Blackstone Ave Fresno, CA 93726",Beer & Wine Only,Casual,Catalina Foothills,,Yes,,Yes,,,No,,Taqueria Don Pepe,Average,No,Private Lot,$,Under 10,4.0,305,,No,,No,No,0.0
"765 W Herndon Ave Ste 200 Clovis, CA 93612",Full Bar,Casual,Catalina Foothills,"Wed, Sat",Yes,No,Yes,Yes,No,Yes,,The Mad Duck,Average,Yes,Private Lot,$$,11-30,3.5,300,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"639 E Shaw Ave Ste 149 Fresno, CA 93710",Full Bar,Classy,Catalina Foothills,"Wed, Thu, Fri",Yes,No,Yes,Yes,,Yes,,Fleming’s Prime Steakhouse & Wine Bar,Average,Yes,Valet,$$$,31-60,4.0,293,No,Yes,,Yes,No,0.0
"3050 W Shaw Ave Ste 112 Fresno, CA 93711",Full Bar,Casual,Catalina Foothills,,Yes,No,Yes,Yes,No,No,,Edo-Ya Tokyo Cuisine,Average,No,Private Lot,$$,11-30,3.5,313,No,Yes,,Yes,No,0.0
"3065 E. Shaw Ave Fresno, CA 93710",Full Bar,Casual,Catalina Foothills,"Mon, Tue, Fri",Yes,No,Yes,Yes,No,Yes,Juke Box,Buffalo Wild Wings,Very Loud,Yes,Private Lot,$$,11-30,2.5,278,No,No,,Yes,Free,0.0
"9447 N Fort Washington Rd Ste 101 Fresno, CA 93730",Full Bar,"Hipster, Casual",Catalina Foothills,,Yes,,Yes,,,No,,Starving Artists Bistro,Loud,Yes,Private Lot,$$,11-30,4.0,266,,Yes,,Yes,Free,0.0
"777 E Olive Ave Fresno, CA 93728",Beer & Wine Only,Casual,Catalina Foothills,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Live,Sequoia Brewing Company,Average,Yes,Private Lot,$$,11-30,3.0,256,No,Yes,,Yes,No,0.0
<br/,Full Bar,Casual,Catalina Foothills,"Thu, Fri, Sat",Yes,No,Yes,Yes,,Yes,,Elbow Room,Average,Yes,Private Lot,$$,11-30,3.0,249,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"752 W Shaw Ave Fresno, CA 93704",Full Bar,Trendy,Catalina Foothills,"Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Wassabi Off The Hook,Average,Yes,Private Lot,$$,11-30,3.5,239,,Yes,,Yes,No,0.0
"3486 W Shaw Ave Fresno, CA 93711",Full Bar,,Catalina Foothills,,Yes,,Yes,,,Yes,,Takumi,Average,No,Private Lot,$$,11-30,3.0,248,,Yes,,Yes,No,0.0
<br/,Full Bar,"Romantic, Classy, Upscale",Catalina Foothills,,Yes,,Yes,,,No,,Ruth’s Chris Steak House,Average,No,,$$$,31-60,4.0,236,,Yes,,Yes,No,0.0
"7965 N Blackstone Ave Fresno, CA 93720",Full Bar,Casual,Catalina Foothills,"Tue, Wed, Fri",Yes,No,Yes,Yes,No,Yes,,Elephant Bar Restaurant,Average,No,Private Lot,$$,11-30,3.5,253,No,Yes,,Yes,No,0.0
"9455 N Fort Washington Ste 101 Fresno, CA 93730",Full Bar,Romantic,Catalina Foothills,,Yes,,Yes,,,Yes,,Limón,Average,Yes,Private Lot,$$,11-30,4.0,218,,Yes,,Yes,No,0.0
"1185 E Champlain Dr Fresno, CA 93720",Full Bar,Classy,Catalina Foothills,,Yes,,Yes,,,Yes,,Campagnia,Average,Yes,Private Lot,$$,11-30,3.5,240,,Yes,,Yes,No,0.0
"3085 E Campus Pointe Dr Fresno, CA 93710",Full Bar,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,The Mad Duck Craft Brewery,Average,Yes,Private Lot,$$,11-30,3.5,223,,Yes,,Yes,Free,0.0
"5155 N Blackstone Ave Fresno, CA 93710",Full Bar,Casual,Catalina Foothills,"Wed, Fri, Sun",Yes,No,Yes,Yes,No,Yes,,Lin’s Fusion,Average,Yes,Private Lot,$$,11-30,3.0,239,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"1512 E Champlain Dr Ste 103 Fresno, CA 93720",Beer & Wine Only,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,Roll One For Mi,Average,Yes,Private Lot,$$,11-30,3.5,211,,Yes,,Yes,No,0.0
"2321 Kern St Fresno, CA 93721",Beer & Wine Only,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,Umi Sushi,Average,Yes,Street,$$,11-30,4.5,199,,Yes,,Yes,No,0.0
"1150 Shaw Ave Clovis, CA 93612",Full Bar,"Casual, Trendy",Catalina Foothills,,Yes,,Yes,,,Yes,,Colton’s Social House,Average,Yes,Private Lot,$$,11-30,4.0,243,,Yes,,Yes,No,0.0
"7044 N Cedar Ave Fresno, CA 93720",Full Bar,Casual,Catalina Foothills,,Yes,No,Yes,Yes,No,Yes,,Casa Corona,Average,Yes,Private Lot,$$,11-30,3.5,199,,Yes,,Yes,No,0.0
"1568 E Champlain Dr Ste 105 Fresno, CA 93720",Full Bar,Casual,Catalina Foothills,,Yes,No,Yes,Yes,No,Yes,,Papi’s Mex Grill,Average,No,Private Lot,$$,11-30,4.0,188,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"1110 E Champlain Dr Fresno, CA 93720",Full Bar,"Classy, Upscale",Catalina Foothills,,Yes,,Yes,,,Yes,,Five,Average,Yes,Private Lot,$$,11-30,4.0,177,,Yes,,Yes,No,0.0
"7855 North Palm Avenue Fresno, CA 93711",Full Bar,Classy,Catalina Foothills,,Yes,,Yes,,,Yes,,Daily Grill,Average,Yes,Private Lot,$$,11-30,3.5,179,,Yes,,Yes,No,0.0
"410 Clovis Ave Clovis, CA 93612",Full Bar,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,Salsa’s Cantina,Average,No,Street,$$,11-30,4.0,190,,Yes,,Yes,No,0.0
"7006 N Cedar Ave Fresno, CA 93720",Full Bar,Casual,Catalina Foothills,,Yes,No,Yes,Yes,,Yes,,Tahoe Joe’s Famous Steakhouse,Average,Yes,Private Lot,$$,11-30,3.5,167,No,Yes,,Yes,No,0.0
"1116 N Fulton Fresno, CA 93728",Full Bar,Casual,Catalina Foothills,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,"DJ, Live",Veni Vidi Vici,Loud,Yes,Street,$$,11-30,3.5,147,Outdoor Area / Patio Only,Yes,,Yes,No,0.0
"625 O St Fresno, CA 93721",Full Bar,Casual,Catalina Foothills,"Mon, Wed, Sat",Yes,No,Yes,Yes,No,Yes,,Cosmopolitan Tavern,Average,Yes,Private Lot,$$,11-30,4.0,150,No,Yes,,Yes,No,0.0
"6737 N Palm Ave Fresno, CA 93704",Full Bar,"Trendy, Classy, Upscale",Catalina Foothills,,No,,Yes,,,No,,Cracked Pepper Bistro,Average,Yes,Private Lot,$$$,31-60,4.0,173,,Yes,,Yes,No,0.0
"4950 N Woodrow Ave Fresno, CA 93726",Beer & Wine Only,Casual,Catalina Foothills,,Yes,,Yes,,,No,,Don Pepe Taqueria,Average,Yes,Private Lot,$,Under 10,4.0,131,,No,,No,No,0.0
"7835 N Palm Ave Ste 106 Fresno, CA 93711",Beer & Wine Only,Casual,Catalina Foothills,,Yes,,Yes,,,Yes,,Popolo’s Pizza,Average,Yes,Private Lot,$$,11-30,4.0,156,,Yes,,Yes,Free,0.0
"1409 R St Sacramento, CA 95811",Beer & Wine Only,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,,Burgers and Brew,Average,Yes,Street,$$,11-30,4.0,2353,No,No,,Yes,No,0.0
"1116 15th St Sacramento, CA 95814",Full Bar,Trendy,Downtown,,Yes,,Yes,,,Yes,,Cafeteria 15L,Average,Yes,"Valet, Garage, Street",$$,11-30,4.0,1515,,Yes,,Yes,Free,0.0
"1001 R St Sacramento, CA 95811",Full Bar,Casual,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Live,Fox & Goose,Average,Yes,"Street, Private Lot",$$,11-30,3.5,1397,No,No,,Yes,Free,0.0
"5913 Broadway Sacramento, CA 95820",Beer & Wine Only,"Hipster, Casual",Tahoe Park,,Yes,,Yes,,,No,,Bacon & Butter,Average,No,Private Lot,$$,11-30,4.0,1549,,No,,Yes,No,0.0
"1131 K St Sacramento, CA 95814",Full Bar,"Classy, Upscale",Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,No,,Ella Dining Room and Bar,Average,Yes,"Valet, Garage, Street, Validated",$$$,31-60,4.0,1349,No,Yes,,Yes,Free,0.0
"1020 K St Sacramento, CA 95814",Full Bar,Trendy,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Pizza Rock,Loud,Yes,"Garage, Street, Validated",$$,11-30,3.5,1327,No,Yes,,Yes,Free,0.0
"1409 R St Sacramento, CA 95811",Full Bar,Hipster,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,No,Live,The Shady Lady Saloon,Average,Yes,Street,$$,11-30,4.0,1283,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1801 Capitol Ave Sacramento, CA 95811",Full Bar,Trendy,Midtown,,Yes,,Yes,,,Yes,,Zocalo Midtown,Average,Yes,"Valet, Street",$$,11-30,4.0,1312,,Yes,,Yes,Free,0.0
"1132 16th St Sacramento, CA 95814",Full Bar,Casual,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Firestone Public House,Average,Yes,"Valet, Street",$$,11-30,4.0,1213,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"2968 Freeport Blvd Sacramento, CA 95818",Beer & Wine Only,Casual,Curtis Park,,Yes,,Yes,,,Yes,,Dad’s Kitchen,Average,Yes,"Street, Private Lot",$$,11-30,4.0,1187,,No,,Yes,Free,0.0
"1800 15th St Ste B Sacramento, CA 95811",Full Bar,"Hipster, Trendy",Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Iron Horse Tavern,Average,Yes,"Garage, Street",$$,11-30,4.0,1288,No,No,,Yes,Free,0.0
"2232 Fair Oaks Blvd Sacramento, CA 95825",Full Bar,Classy,Arden-Arcade,,No,,Yes,,,Yes,,Bandera,Average,No,Private Lot,$$,11-30,4.0,979,,No,,Yes,No,0.0
"1112 2nd St Sacramento, CA 95814",Full Bar,"Classy, Upscale","Downtown, Old Sacramento",,Yes,,Yes,,,Yes,,The Firehouse Restaurant,Average,Yes,"Valet, Street",$$$,31-60,4.0,955,,Yes,,Yes,Free,0.0
"1689 Arden Way Ste 1065 Sacramento, CA 95815",Full Bar,Classy,"Downtown, Old Sacramento","Thu, Fri, Sat",Yes,No,Yes,Yes,,No,Live,Seasons 52,Average,Yes,"Valet, Private Lot",$$,11-30,4.0,941,No,Yes,,Yes,Free,0.0
"1050 20th St Sacramento, CA 95811",Full Bar,Hipster,Midtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,LowBrau,Loud,Yes,Street,$$,11-30,3.5,879,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"2718 J St Sacramento, CA 95816",Full Bar,Trendy,Midtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,The Red Rabbit Kitchen & Bar,Average,Yes,"Garage, Street",$$,11-30,4.0,854,No,No,,Yes,Free,0.0
"2730 N St Sacramento, CA 95816",Full Bar,Casual,Midtown,,Yes,,Yes,,,Yes,,Ink Eats & Drinks,Average,Yes,"Street, Private Lot",$$,11-30,4.0,856,,Yes,,Yes,Free,0.0
"1925 J St Sacramento, CA 95811",Full Bar,Casual,Midtown,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Tank House BBQ and Bar,Average,Yes,Street,$$,11-30,4.0,882,Outdoor Area / Patio Only,No,,No,No,0.0
"1521 L St Sacramento, CA 95814",Full Bar,Casual,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,De Vere’s Irish Pub,Average,Yes,"Valet, Garage, Street",$$,11-30,4.0,796,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"2381 Fair Oaks Blvd Sacramento, CA 95825",Full Bar,Trendy,Arden-Arcade,"Fri, Sat, Sun",Yes,No,Yes,Yes,,Yes,,Roxy,Average,Yes,Private Lot,$$,11-30,4.0,803,No,Yes,,Yes,No,0.0
"4818 Folsom Blvd Sacramento, CA 95819",Beer & Wine Only,Casual,East Sacramento,,Yes,,Yes,,,Yes,,OneSpeed,Average,Yes,Street,$$,11-30,4.0,736,,Yes,,Yes,No,0.0
"1217 21st St Sacramento, CA 95811",Full Bar,Trendy,Midtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,Background,Kupros Crafthouse,Average,Yes,Street,$$,11-30,3.5,680,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"1200 K St Sacramento, CA 95814",Full Bar,Trendy,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Tequila Museo Mayahuel,Average,Yes,,$$,11-30,4.0,728,No,Yes,,Yes,No,0.0
"1630 S St Sacramento, CA 95811",Full Bar,Trendy,Midtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Hook & Ladder Manufacturing Co,Average,Yes,Street,$$,11-30,4.0,660,No,Yes,,Yes,Free,0.0
"1525 L St Firestone Building Sacramento, CA 95818",Full Bar,Classy,Downtown,"Wed, Fri, Sat",Yes,Yes,Yes,Yes,No,Yes,DJ,MIX Downtown,Loud,Yes,"Valet, Garage, Street",$$,11-30,3.0,628,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1016 K St Sacramento, CA 95814",Full Bar,Trendy,Downtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Dive Bar,Loud,No,Street,$$,Moderate,3.0,592,No,Yes,,,No,0.0
"2326 K St Sacramento, CA 95816",Full Bar,Hipster,Midtown,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,DJ,The Golden Bear,Average,Yes,Street,$$,11-30,3.5,597,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1809 Capitol Ave Sacramento, CA 95811",Full Bar,Trendy,Midtown,,Yes,No,Yes,Yes,No,No,,The Press Bistro,Average,Yes,"Valet, Street",$$,11-30,4.0,615,No,Yes,,Yes,No,0.0
"1801 L St Ste 40 Sacramento, CA 95811",Beer & Wine Only,Classy,Midtown,,Yes,,No,,,No,,The Rind,Average,No,Street,$$,11-30,4.5,593,,No,,Yes,No,0.0
"2743 Franklin Blvd Sacramento, CA 95818",Beer & Wine Only,Casual,Curtis Park,"Thu, Fri, Sat",Yes,No,Yes,No,No,Yes,,Pangaea Bier Cafe,Average,Yes,Street,$$,11-30,4.0,554,Outdoor Area / Patio Only,No,,No,Free,0.0
"1116 15th St Sacramento, CA 95814",Full Bar,Trendy,Downtown,"Thu, Fri, Sat",Yes,Yes,Yes,Yes,No,Yes,DJ,The Park Ultra Lounge,Very Loud,Yes,"Valet, Garage, Street, Validated",$$,Moderate,2.5,541,Outdoor Area / Patio Only,Yes,,,No,0.0
"1500 Arden Way Sacramento, CA 95815",Full Bar,Casual,Downtown,"Tue, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,Elephant Bar Restaurant,Average,No,Private Lot,$$,11-30,3.0,559,No,Yes,,Yes,No,0.0
"1217 18th St Sacramento, CA 95811",Beer & Wine Only,Romantic,Midtown,"Wed, Fri, Sat",Yes,No,Yes,Yes,,Yes,Background,58 Degrees & Holding Co.,Average,Yes,Street,$$,11-30,4.0,470,No,No,,Yes,Free,0.0
"5201 Folsom Blvd Sacramento, CA 95819",Beer & Wine Only,Casual,East Sacramento,"Wed, Thu, Sat",Yes,No,Yes,Yes,No,No,Live,The Shack,Average,Yes,Street,$$,11-30,3.5,497,No,No,,Yes,Free,0.0
"1369 Garden Hwy Sacramento, CA 95833",Full Bar,Casual,Natomas,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Chevys Fresh Mex,Average,Yes,"Street, Private Lot",$$,11-30,3.0,515,No,Yes,,Yes,Free,0.0
"908 K St Sacramento, CA 95814",Full Bar,Casual,Downtown,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Coin-Op Game Room,Loud,Yes,,$$,Moderate,4.0,488,Outdoor Area / Patio Only,No,,,No,0.0
"1023 2nd St Sacramento, CA 95814",Full Bar,Divey,"Downtown, Old Sacramento",Thu,Yes,No,Yes,Yes,No,Yes,,Fanny Ann’s Saloon,Average,No,Street,$,Under 10,3.5,463,No,No,,No,No,0.0
"1118 16th St Sacramento, CA 95814",Full Bar,"Casual, Trendy",Downtown,"Tue, Thu, Fri",Yes,No,Yes,Yes,No,Yes,,Station 16,Average,Yes,Street,$$,11-30,4.0,503,No,Yes,,Yes,Free,0.0
"2500 Watt Ave Sacramento, CA 95821",Full Bar,Casual,Arden-Arcade,,Yes,,Yes,,,Yes,,Sam’s Hof Brau,Average,No,Private Lot,$$,11-30,4.0,449,,No,,No,No,0.0
"6300 Folsom Blvd Sacramento, CA 95819",Full Bar,Casual,East Sacramento,"Mon, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,Hoppy Brewing Co,Average,Yes,Private Lot,$$,11-30,3.5,453,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"8 S San Marcos Pl Chandler, AZ 85225",Full Bar,Casual,East Sacramento,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,,SanTan Brewing Company,Loud,Yes,Street,$$,Moderate,4.0,1027,Outdoor Area / Patio Only,No,,,Free,0.0
"1941 W Guadalupe Rd Ste 101 Mesa, AZ 85202",Full Bar,"Hipster, Casual",East Sacramento,,Yes,,Yes,,,No,,Cornish Pasty Company,Average,Yes,Private Lot,$$,11-30,4.5,958,,No,,Yes,No,0.0
"2740 S Alma School Rd Mesa, AZ 85210",Full Bar,Casual,East Sacramento,,Yes,,Yes,,,Yes,,Angry Crab Shack,Loud,Yes,Private Lot,$$,11-30,4.0,802,,No,,Yes,No,0.0
"721 N Arizona Ave Gilbert, AZ 85233",Beer & Wine Only,Casual,East Sacramento,,Yes,,Yes,,,Yes,,Arizona Wilderness Brewing,Average,Yes,Private Lot,$$,11-30,4.0,836,,No,,Yes,Free,0.0
"302 N Gilbert Rd Gilbert, AZ 85234",Beer & Wine Only,Trendy,East Sacramento,"Mon, Tue, Fri",Yes,No,Yes,Yes,,No,,Postino East,Average,Yes,"Street, Private Lot",$$,11-30,4.5,768,No,Yes,,Yes,Free,0.0
"850 S Ash Ave Tempe, AZ 85281",Full Bar,"Hipster, Casual",East Sacramento,"Thu, Fri, Sat",Yes,No,Yes,Yes,No,Yes,Background,Casey Moore’s Oyster House,Average,Yes,Private Lot,$$,11-30,4.0,654,Outdoor Area / Patio Only,No,,Yes,Free,0.0
"1524 E University Mesa, AZ 85203",No,Casual,East Sacramento,,Yes,,Yes,,,No,,Backyard Taco,Average,Yes,Private Lot,$,Under 10,4.5,741,,No,,No,No,0.0
"232 S Wall St Chandler, AZ 85225",Full Bar,Casual,East Sacramento,"Fri, Sat, Sun",Yes,No,Yes,Yes,No,Yes,,The Perch Pub & Brewery,Average,Yes,"Street, Private Lot",$$,11-30,3.5,657,Outdoor Area / Patio Only,Yes,,Yes,Free,0.0
"144 N Country Club Dr Mesa, AZ 85201",Full Bar,Casual,East Sacramento,"Wed, Thu, Sat",Yes,No,Yes,Yes,No,Yes,Background,Blue Adobe Grille,Average,No,Private Lot,$$,11-30,4.0,483,No,Yes,,Yes,No,0.0
